,X,y
943,-1.2613221,-2.9641068
944,-2.1857023,-5.1364
945,-1.7401778,-4.0894175
946,0.6824896,1.6038505
947,-1.1102375,-2.609058
948,-0.4692951,-1.1028435
949,0.47908214,1.1258429
950,0.40062368,0.9414656
951,2.9943469,7.036715
952,-0.71392554,-1.677725
953,-0.5648515,-1.327401
954,0.07164901,0.16837516
955,-1.3982023,-3.2857752
956,0.046410978,0.10906579
957,-0.051408954,-0.12081104
958,-1.1782522,-2.7688925
959,1.5901874,3.7369404
960,-1.3367361,-3.1413298
961,0.7718136,1.8137618
962,1.0494002,2.4660904
963,-1.1348073,-2.6667972
964,-1.1764991,-2.764773
965,0.9851261,2.315046
966,1.1895919,2.7955408
967,-0.7753382,-1.8220446
968,-0.7177666,-1.6867514
969,-1.8174084,-4.27091
970,-2.2276032,-5.234867
971,-0.6583238,-1.547061
972,-1.1931983,-2.8040159
973,-0.6881631,-1.6171832
974,1.0467467,2.4598546
975,-0.0649294,-0.15258409
976,-1.8281404,-4.2961297
977,1.2300533,2.8906252
978,-1.3125484,-3.0844886
979,-0.060852505,-0.14300337
980,-0.3915245,-0.9200825
981,-1.0834484,-2.5461037
982,-0.13358057,-0.31391433
983,0.56777096,1.3342617
984,-0.46408463,-1.0905988
985,-0.6097244,-1.4328523
986,-0.89961016,-2.1140838
987,-1.0526875,-2.4738157
988,0.3749637,0.88116467
989,1.5334327,3.6035666
990,-0.10433284,-0.24518217
991,-1.1131989,-2.6160173
992,1.0407592,2.445784
993,-0.1334777,-0.3136726
994,0.063443564,0.14909238
995,0.06123902,0.14391169
996,0.36721063,0.86294496
997,0.019388197,0.04556226
998,-2.208009,-5.188821
999,-1.2776741,-3.002534
